sample_id,source_form,clean_form_id,anomaly_type,clean_score,synthetic_score,score_change,relative_change
synthetic_form_00228,b03-104,b03-104,thinning,0.5634077191352844,0.643709123134613,0.08030140399932861,0.14252804824416382
synthetic_form_00229,k04-119,k04-119,thickening,0.5026665925979614,0.5618925094604492,0.05922591686248779,0.11782345705162625
synthetic_form_00230,k02-023,k02-023,blur,1.1547342538833618,0.9627121090888977,-0.1920221447944641,-0.1662911985903105
synthetic_form_00231,l04-071,l04-071,thickening,0.730701208114624,0.9918677806854248,0.2611665725708008,0.3574191011268192
synthetic_form_00232,d04-071,d04-071,blur,1.2201249599456787,0.6472704410552979,-0.5728545188903809,-0.46950479090341457
synthetic_form_00233,m01-115,m01-115,dropout,0.7757384777069092,0.6244996190071106,-0.15123885869979858,-0.19496113844610466
synthetic_form_00234,p02-121,p02-121,thickening,1.2663108110427856,0.6885550022125244,-0.5777558088302612,-0.45625118196059405
synthetic_form_00235,a02-111,a02-111,thickening,0.9982442259788513,0.9144410490989685,-0.08380317687988281,-0.08395057427775446
synthetic_form_00236,d04-081,d04-081,dropout,0.8711549639701843,0.6916014552116394,-0.17955350875854492,-0.20610972114439216
synthetic_form_00237,g06-089,g06-089,dropout,0.6247865557670593,1.0169098377227783,0.392123281955719,0.6276115772020541
synthetic_form_00238,l04-102,l04-102,dropout,0.4761168360710144,0.5760883092880249,0.0999714732170105,0.20997256039560386
synthetic_form_00239,n02-040,n02-040,dropout,1.0252711772918701,0.6246802806854248,-0.4005908966064453,-0.39071701377326107
synthetic_form_00240,e04-043,e04-043,thinning,0.17423009872436523,0.45045000314712524,0.27621990442276,1.5853741149857412
synthetic_form_00241,g06-047p,g06-047p,thickening,0.8427614569664001,1.0015952587127686,0.1588338017463684,0.18846827717231274
synthetic_form_00242,g04-022,g04-022,thickening,0.8857523202896118,0.6485795974731445,-0.23717272281646729,-0.2677641533710892
synthetic_form_00243,e04-015,e04-015,thickening,0.6860220432281494,0.7657602429389954,0.07973819971084595,0.11623270612894936
synthetic_form_00244,c06-052,c06-052,thickening,0.17310044169425964,0.2828811705112457,0.10978072881698608,0.6342024399271203
synthetic_form_00245,f07-019b,f07-019b,thinning,1.0479280948638916,0.8833073973655701,-0.16462069749832153,-0.15709159505718479
synthetic_form_00246,k04-093,k04-093,thinning,1.3240793943405151,1.2948989868164062,-0.029180407524108887,-0.022038261020035116
synthetic_form_00247,b06-064,b06-064,blur,0.9632415771484375,0.9796656370162964,0.016424059867858887,0.01705082098508679
synthetic_form_00248,b06-042,b06-042,thinning,1.0866869688034058,0.8688272833824158,-0.21785968542099,-0.2004806256727986
synthetic_form_00249,n02-146,n02-146,thickening,1.0633853673934937,0.82027268409729,-0.2431126832962036,-0.22862142781397543
synthetic_form_00250,d04-121,d04-121,thinning,1.0970567464828491,1.2195762395858765,0.12251949310302734,0.11168017732812967
synthetic_form_00251,a03-040,a03-040,thickening,0.9564359784126282,0.57100909948349,-0.3854268789291382,-0.40298240927636053
synthetic_form_00252,a04-043,a04-043,thickening,0.5644602179527283,0.7239152193069458,0.15945500135421753,0.2824911188739614
synthetic_form_00253,h07-040b,h07-040b,blur,0.9663529396057129,0.864319920539856,-0.10203301906585693,-0.10558566526597554
synthetic_form_00254,g07-003a,g07-003a,dropout,1.4060686826705933,0.9226717948913574,-0.48339688777923584,-0.34379322311849786
synthetic_form_00255,g06-026m,g06-026m,dropout,1.1582382917404175,0.7062436938285828,-0.4519945979118347,-0.39024317986432383
synthetic_form_00256,p03-103,p03-103,blur,0.8292092680931091,0.5440438389778137,-0.2851654291152954,-0.3439004321937593
synthetic_form_00257,m01-095,m01-095,blur,0.6346009373664856,0.5008348226547241,-0.13376611471176147,-0.21078776397494217
synthetic_form_00258,m03-095,m03-095,blur,0.8498238921165466,0.8396300077438354,-0.010193884372711182,-0.011995290256396167
synthetic_form_00259,g06-011e,g06-011e,dropout,0.6182546019554138,0.5325024724006653,-0.08575212955474854,-0.138700347553465
synthetic_form_00260,h07-057a,h07-057a,thickening,0.7826657891273499,0.49976181983947754,-0.2829039692878723,-0.3614620309246963
synthetic_form_00261,n01-057,n01-057,thinning,0.9657760262489319,0.9293322563171387,-0.03644376993179321,-0.037735218688320936
synthetic_form_00262,f07-039b,f07-039b,thickening,1.7131413221359253,1.0643818378448486,-0.6487594842910767,-0.37869583327501105
synthetic_form_00263,g06-042n,g06-042n,blur,0.7082967162132263,0.6517897844314575,-0.0565069317817688,-0.07977861493709332
synthetic_form_00264,b06-097,b06-097,thickening,0.5774401426315308,0.8595139384269714,0.2820737957954407,0.48849009635018265
synthetic_form_00265,a06-110,a06-110,thinning,1.452376365661621,0.8865221738815308,-0.5658541917800903,-0.3896057532072697
synthetic_form_00266,l04-098,l04-098,thickening,0.2778967022895813,0.4916698634624481,0.21377316117286682,0.7692540131604912
synthetic_form_00267,g01-037,g01-037,thickening,0.9163270592689514,1.156064748764038,0.23973768949508667,0.2616289505518484
synthetic_form_00268,l07-176,l07-176,thinning,0.8827487230300903,1.3254921436309814,0.4427434206008911,0.5015508989530312
synthetic_form_00269,n02-054,n02-054,blur,0.9704858064651489,0.7731791138648987,-0.19730669260025024,-0.20330713674818113
synthetic_form_00270,k04-110,k04-110,thinning,0.7134408354759216,0.6429116725921631,-0.07052916288375854,-0.09885775860885844
synthetic_form_00271,k07-059a,k07-059a,thickening,0.8211405873298645,1.0450310707092285,0.223890483379364,0.2726579152308357
synthetic_form_00272,n02-098,n02-098,thickening,1.209452509880066,1.2350685596466064,0.025616049766540527,0.021179872169831616
synthetic_form_00273,e02-100,e02-100,blur,0.7575617432594299,0.7007791996002197,-0.056782543659210205,-0.07495434321347635
synthetic_form_00274,g01-019,g01-019,dropout,1.1233551502227783,0.8410669565200806,-0.28228819370269775,-0.25129024523883947
synthetic_form_00275,a04-096,a04-096,thickening,0.3420715630054474,0.5741319060325623,0.23206034302711487,0.6783970412631142
synthetic_form_00276,j06-026,j06-026,dropout,1.0299861431121826,0.9088696837425232,-0.12111645936965942,-0.11759037634020293
synthetic_form_00277,f07-046b,f07-046b,blur,1.0457031726837158,0.892360508441925,-0.15334266424179077,-0.146640716774189
synthetic_form_00278,k07-185,k07-185,thinning,1.227439045906067,0.781170666217804,-0.44626837968826294,-0.3635768126661393
synthetic_form_00279,n04-075,n04-075,dropout,1.1365164518356323,0.6959481835365295,-0.4405682682991028,-0.38764794272097364
synthetic_form_00280,h04-049,h04-049,blur,0.5425627827644348,0.7772818207740784,0.23471903800964355,0.43261174769046834
synthetic_form_00281,c06-095,c06-095,blur,0.4907202422618866,0.9502315521240234,0.45951130986213684,0.9364017640276762
synthetic_form_00282,g06-045c,g06-045c,dropout,0.7240005135536194,0.9372998476028442,0.21329933404922485,0.29461212680107673
synthetic_form_00283,j04-115,j04-115,thinning,0.7751897573471069,1.0946433544158936,0.3194535970687866,0.41209728317497873
synthetic_form_00284,l07-138,l07-138,blur,1.0403202772140503,0.9313827753067017,-0.10893750190734863,-0.1047153489615014
synthetic_form_00285,c06-043,c06-043,blur,1.177595853805542,1.0381938219070435,-0.13940203189849854,-0.11837849994479786
synthetic_form_00286,f04-087,f04-087,dropout,1.4073213338851929,1.5597450733184814,0.15242373943328857,0.1083077010773476
synthetic_form_00287,c03-021c,c03-021c,thinning,0.983572781085968,0.8087925314903259,-0.1747802495956421,-0.17769935400781703
synthetic_form_00288,a05-009,a05-009,dropout,1.0981773138046265,1.330867886543274,0.23269057273864746,0.21188797810220017
synthetic_form_00289,a01-063u,a01-063u,dropout,1.0904781818389893,0.9224405288696289,-0.16803765296936035,-0.15409538148211896
synthetic_form_00290,l01-119,l01-119,blur,1.149620532989502,0.9706034064292908,-0.17901712656021118,-0.15571844784078978
synthetic_form_00291,b03-104,b03-104,thinning,0.5634077191352844,0.6407815217971802,0.07737380266189575,0.1373318090269168
synthetic_form_00292,n06-169,n06-169,thickening,0.5609924793243408,0.776334285736084,0.21534180641174316,0.3838586264694929
synthetic_form_00293,g06-045o,g06-045o,thickening,1.242801547050476,0.938213050365448,-0.3045884966850281,-0.24508216533611674
synthetic_form_00294,f02-003,f02-003,thinning,1.184585452079773,1.3222832679748535,0.13769781589508057,0.11624135218857486
synthetic_form_00295,h07-071a,h07-071a,thinning,1.2218514680862427,0.9506219625473022,-0.27122950553894043,-0.2219823852599179
synthetic_form_00296,g01-022,g01-022,thinning,1.2187800407409668,1.3111481666564941,0.09236812591552734,0.07578736283004585
synthetic_form_00297,b06-053,b06-053,thinning,1.4019246101379395,1.0665769577026367,-0.33534765243530273,-0.2392051952139245
synthetic_form_00298,c03-021f,c03-021f,dropout,1.4519617557525635,0.9929662346839905,-0.458995521068573,-0.31612094195240187
synthetic_form_00299,n04-195,n04-195,blur,0.9025185704231262,0.6849796772003174,-0.21753889322280884,-0.24103536253050928
synthetic_form_00300,m04-012,m04-012,thickening,0.7417645454406738,0.8387876152992249,0.09702306985855103,0.13080035861367187
synthetic_form_00301,g06-047k,g06-047k,thickening,0.8705106973648071,0.6916043162345886,-0.1789063811302185,-0.20551887485887493
synthetic_form_00302,h07-063b,h07-063b,dropout,1.2850351333618164,0.8779594302177429,-0.4070757031440735,-0.31678176682321024
synthetic_form_00303,a02-046,a02-046,thickening,0.7187807559967041,0.7487292289733887,0.02994847297668457,0.04166565717038385
synthetic_form_00304,a06-064,a06-064,dropout,0.30675166845321655,0.5649864077568054,0.25823473930358887,0.8418364346227135
synthetic_form_00305,g07-022b,g07-022b,dropout,0.7299859523773193,0.715460479259491,-0.01452547311782837,-0.019898291017163915
synthetic_form_00306,l01-082,l01-082,dropout,0.8176395297050476,0.674966037273407,-0.14267349243164062,-0.1744943651857983
synthetic_form_00307,h07-033,h07-033,thickening,0.8455820679664612,0.7913166284561157,-0.05426543951034546,-0.06417524794381678
synthetic_form_00308,p03-142,p03-142,thickening,0.9974188208580017,0.6372895836830139,-0.3601292371749878,-0.3610611971955619
synthetic_form_00309,p03-033,p03-033,thinning,0.6097946166992188,0.5574278235435486,-0.052366793155670166,-0.08587611445369472
synthetic_form_00310,g04-068,g04-068,blur,0.5243538022041321,0.804179310798645,0.27982550859451294,0.5336578128768829
synthetic_form_00311,n04-163,n04-163,thickening,1.0382682085037231,0.799480676651001,-0.23878753185272217,-0.22998636344358633
synthetic_form_00312,a06-124,a06-124,blur,1.1329489946365356,1.0230462551116943,-0.10990273952484131,-0.0970059014792987
synthetic_form_00313,d06-086,d06-086,thinning,1.1547634601593018,0.9694845080375671,-0.18527895212173462,-0.16044753484986415
synthetic_form_00314,a05-099,a05-099,blur,1.22816801071167,1.3313480615615845,0.10318005084991455,0.08401134788554925
synthetic_form_00315,f02-003,f02-003,thickening,1.184585452079773,1.3557766675949097,0.17119121551513672,0.14451571540864333
synthetic_form_00316,k04-142,k04-142,thinning,1.1612721681594849,0.6426873207092285,-0.5185848474502563,-0.4465661515047817
synthetic_form_00317,m06-098,m06-098,blur,1.021590232849121,1.171370029449463,0.1497797966003418,0.14661435702696196
synthetic_form_00318,a01-063,a01-063,thinning,2.303014039993286,0.9860344529151917,-1.3169795870780945,-0.571850435337958
synthetic_form_00319,h04-052,h04-052,thinning,1.2092046737670898,1.4098354578018188,0.200630784034729,0.16591962198632484
synthetic_form_00320,e07-000,e07-000,thickening,1.0995304584503174,1.2562302350997925,0.1566997766494751,0.1425151745638558
synthetic_form_00321,f07-028b,f07-028b,dropout,1.6095892190933228,0.8949339985847473,-0.7146552205085754,-0.44399851067041424
synthetic_form_00322,c01-009,c01-009,thinning,1.4912372827529907,0.9473776817321777,-0.543859601020813,-0.3647035945679627
synthetic_form_00323,a02-098,a02-098,dropout,0.32088327407836914,0.34831738471984863,0.027434110641479492,0.08549560542012925
synthetic_form_00324,m01-121,m01-121,thinning,0.9676156044006348,0.701827883720398,-0.2657877206802368,-0.27468316625385625
synthetic_form_00325,f01-147,f01-147,blur,0.8101111650466919,0.4816313087940216,-0.3284798562526703,-0.40547503400843454
synthetic_form_00326,n04-156,n04-156,blur,1.324454426765442,0.7546334266662598,-0.5698210000991821,-0.4302307306930002
synthetic_form_00327,g06-011g,g06-011g,thinning,0.6328005194664001,0.6375921964645386,0.004791676998138428,0.007572176025483005
synthetic_form_00328,m01-032,m01-032,thickening,0.3073088526725769,0.47064924240112305,0.16334038972854614,0.5315186431918093
synthetic_form_00329,h02-037,h02-037,thickening,0.7312139272689819,0.8740383982658386,0.1428244709968567,0.1953251486566205
synthetic_form_00330,a05-121,a05-121,dropout,1.0743814706802368,0.9664946794509888,-0.10788679122924805,-0.10041758273880551
synthetic_form_00331,h07-080a,h07-080a,thickening,1.1414976119995117,0.8750593066215515,-0.2664383053779602,-0.23341117865077268
synthetic_form_00332,g06-050l,g06-050l,thickening,0.9387456774711609,0.6204405426979065,-0.3183051347732544,-0.3390749369307041
synthetic_form_00333,h07-037,h07-037,thickening,0.8311127424240112,0.7207896113395691,-0.11032313108444214,-0.13274147311862958
synthetic_form_00334,d01-104,d01-104,blur,0.8892885446548462,1.013026237487793,0.12373769283294678,0.13914234270222028
synthetic_form_00335,b06-053,b06-053,dropout,1.4019246101379395,1.0941686630249023,-0.3077559471130371,-0.21952389072299489
synthetic_form_00336,p02-022,p02-022,dropout,0.6883155703544617,0.5181902050971985,-0.17012536525726318,-0.24716186893467348
synthetic_form_00337,m02-066,m02-066,blur,0.9884856343269348,0.7335026264190674,-0.25498300790786743,-0.2579531724828303
synthetic_form_00338,c06-095,c06-095,dropout,0.4907202422618866,0.9440167546272278,0.4532965123653412,0.9237371196235586
synthetic_form_00339,b02-045,b02-045,thickening,0.4483465552330017,0.5544691681861877,0.10612261295318604,0.23669772712106105
synthetic_form_00340,d04-125,d04-125,dropout,1.1969226598739624,0.8575066924095154,-0.339415967464447,-0.2835738481753278
synthetic_form_00341,a04-035,a04-035,thickening,0.4784383773803711,0.5846432447433472,0.10620486736297607,0.22198232868496903
synthetic_form_00342,j01-045,j01-045,blur,0.5431678295135498,0.9067927002906799,0.3636248707771301,0.6694521367516626
synthetic_form_00343,g06-045b,g06-045b,thinning,0.5692179799079895,0.7059621810913086,0.1367442011833191,0.2402316926164314
synthetic_form_00344,c03-094c,c03-094c,thickening,1.109981894493103,0.8304307460784912,-0.2795511484146118,-0.2518519872107959
synthetic_form_00345,k03-157,k03-157,thickening,0.8268158435821533,0.6107950210571289,-0.21602082252502441,-0.26126836052927754
synthetic_form_00346,g07-074a,g07-074a,blur,1.2236392498016357,0.8103521466255188,-0.41328710317611694,-0.33775240526616884
synthetic_form_00347,d06-100,d06-100,blur,0.6935949325561523,0.6003534197807312,-0.09324151277542114,-0.13443222701681168
synthetic_form_00348,d05-025,d05-025,blur,0.33171021938323975,0.6910675168037415,0.3593572974205017,1.0833470468748194
synthetic_form_00349,b05-042,b05-042,blur,1.6816868782043457,0.8612813353538513,-0.8204055428504944,-0.4878467856323115
synthetic_form_00350,m06-042,m06-042,dropout,1.125671625137329,1.151370882987976,0.025699257850646973,0.02283015494790515
synthetic_form_00351,m04-081,m04-081,thickening,0.9684846997261047,0.8858494758605957,-0.08263522386550903,-0.08532424212342901
synthetic_form_00352,g07-000b,g07-000b,thickening,1.2308168411254883,0.8931121826171875,-0.3377046585083008,-0.27437441906933235
synthetic_form_00353,a02-082,a02-082,dropout,1.3975756168365479,1.3685312271118164,-0.029044389724731445,-0.020781980715043127
synthetic_form_00354,k03-144,k03-144,thinning,0.7711528539657593,0.6876811981201172,-0.08347165584564209,-0.10824268409816655
synthetic_form_00355,g01-083,g01-083,blur,1.0592950582504272,0.7839261293411255,-0.27536892890930176,-0.2599548861905982
synthetic_form_00356,b04-107,b04-107,dropout,0.8491420745849609,0.907964825630188,0.05882275104522705,0.06927315476770665
synthetic_form_00357,g06-011p,g06-011p,dropout,0.4387502074241638,0.5261572003364563,0.08740699291229248,0.19921811874064865
synthetic_form_00358,g04-022,g04-022,thickening,0.8857523202896118,0.6488773822784424,-0.23687493801116943,-0.26742795916068224
synthetic_form_00359,g06-042i,g06-042i,thinning,0.9579111337661743,1.0035027265548706,0.04559159278869629,0.04759480363642703
synthetic_form_00360,f04-035,f04-035,blur,1.3233708143234253,1.3014687299728394,-0.021902084350585938,-0.01655022458409071
synthetic_form_00361,f01-075,f01-075,thinning,1.0825490951538086,0.7957662343978882,-0.2867828607559204,-0.26491441301886653
synthetic_form_00362,g01-022,g01-022,dropout,1.2187800407409668,1.270692229270935,0.05191218852996826,0.042593565999384256
synthetic_form_00363,e04-004,e04-004,thickening,0.9747241735458374,0.7072963714599609,-0.26742780208587646,-0.27436253927037235
synthetic_form_00364,m04-190,m04-190,thinning,0.5110670924186707,0.8463338017463684,0.33526670932769775,0.6560130905335485
synthetic_form_00365,b06-023,b06-023,thickening,0.7198535203933716,0.6762273907661438,-0.04362612962722778,-0.06060417541244511
synthetic_form_00366,a04-072,a04-072,blur,0.8033127188682556,0.879570722579956,0.07625800371170044,0.09492941039181124
synthetic_form_00367,g06-011i,g06-011i,thinning,0.5857732892036438,0.7609466314315796,0.1751733422279358,0.2990463076177818
synthetic_form_00368,g04-052,g04-052,thinning,1.0333244800567627,1.102523684501648,0.06919920444488525,0.06696754515233061
synthetic_form_00369,g06-026f,g06-026f,thinning,0.9946590065956116,0.804448664188385,-0.19021034240722656,-0.19123170778489856
synthetic_form_00370,a01-107,a01-107,dropout,1.092159390449524,0.712670087814331,-0.37948930263519287,-0.3474669562693854
synthetic_form_00371,k07-067a,k07-067a,dropout,1.2273330688476562,1.2863017320632935,0.05896866321563721,0.04804617770996845
synthetic_form_00372,c06-087,c06-087,thinning,0.3870646059513092,0.4494177997112274,0.06235319375991821,0.16109246671042113
synthetic_form_00373,b05-058,b05-058,dropout,1.1119312047958374,0.6339899301528931,-0.47794127464294434,-0.4298298926077901
synthetic_form_00374,a06-036,a06-036,thickening,1.005387783050537,0.8467229604721069,-0.15866482257843018,-0.15781455044029433
synthetic_form_00375,k03-117,k03-117,thinning,0.8575960397720337,0.7709996700286865,-0.08659636974334717,-0.10097570967866075
synthetic_form_00376,h07-066b,h07-066b,thinning,1.14181649684906,0.8198775053024292,-0.32193899154663086,-0.2819533520627136
synthetic_form_00377,h06-096,h06-096,blur,0.812764585018158,0.6838109493255615,-0.12895363569259644,-0.158660498357111
synthetic_form_00378,g07-047,g07-047,thickening,1.12605881690979,0.8295239806175232,-0.29653483629226685,-0.2633386721953405
synthetic_form_00379,f01-147,f01-147,dropout,0.8101111650466919,0.4866146445274353,-0.3234965205192566,-0.3993236119729016
synthetic_form_00380,g06-031l,g06-031l,blur,1.1719266176223755,0.839882493019104,-0.3320441246032715,-0.2833318373155564
synthetic_form_00381,m06-031,m06-031,blur,0.8323765397071838,0.705888569355011,-0.12648797035217285,-0.15196003587158866
synthetic_form_00382,b04-162,b04-162,thinning,0.22238972783088684,0.35466885566711426,0.13227912783622742,0.5948076971825796
synthetic_form_00383,g06-045i,g06-045i,thickening,1.0430186986923218,1.1939295530319214,0.1509108543395996,0.14468662266739507
synthetic_form_00384,b06-100,b06-100,blur,0.9462301731109619,0.7197082042694092,-0.22652196884155273,-0.23939414836335768
synthetic_form_00385,p03-057,p03-057,blur,0.6733672022819519,0.5650792717933655,-0.10828793048858643,-0.16081556766272154
synthetic_form_00386,a05-080,a05-080,blur,1.0669834613800049,1.1585049629211426,0.0915215015411377,0.08577593186403018
synthetic_form_00387,b04-121,b04-121,thickening,0.8267030119895935,1.027017593383789,0.20031458139419556,0.24230536972286174
synthetic_form_00388,m04-246,m04-246,thinning,0.8395093083381653,0.706901490688324,-0.1326078176498413,-0.15795872035386407
synthetic_form_00389,n02-109,n02-109,blur,0.7905806303024292,0.6839333772659302,-0.10664725303649902,-0.13489737491636794
synthetic_form_00390,k07-125,k07-125,thickening,1.3610954284667969,1.300018310546875,-0.061077117919921875,-0.04487350129445887
synthetic_form_00391,m04-251,m04-251,dropout,1.95034921169281,0.9840625524520874,-0.9662866592407227,-0.4954428922231845
synthetic_form_00392,m02-083,m02-083,blur,0.8533987998962402,0.665002703666687,-0.18839609622955322,-0.22075973629780335
synthetic_form_00393,m06-019,m06-019,dropout,0.7056893110275269,0.6157364845275879,-0.08995282649993896,-0.1274680285213359
synthetic_form_00394,e07-061,e07-061,thinning,1.248992681503296,0.8835211992263794,-0.3654714822769165,-0.2926129870600224
synthetic_form_00395,g06-037h,g06-037h,blur,0.5363783836364746,0.6388080716133118,0.10242968797683716,0.19096535056603697
synthetic_form_00396,m01-079,m01-079,blur,0.76148521900177,0.378926157951355,-0.38255906105041504,-0.502385399585375
synthetic_form_00397,g06-026g,g06-026g,thickening,1.0292106866836548,0.6817319393157959,-0.3474787473678589,-0.3376167275442361
synthetic_form_00398,d05-040,d05-040,dropout,1.2318758964538574,0.9296132922172546,-0.3022626042366028,-0.2453677376536341
synthetic_form_00399,d06-046,d06-046,blur,1.0024977922439575,0.7558733224868774,-0.24662446975708008,-0.24600998546335376
synthetic_form_00400,g06-011k,g06-011k,blur,0.5207086205482483,0.6141010522842407,0.09339243173599243,0.1793564121218052
synthetic_form_00401,l01-199,l01-199,dropout,1.1659361124038696,0.9913137555122375,-0.17462235689163208,-0.1497700890608006
synthetic_form_00402,j01-042,j01-042,dropout,0.5610570311546326,0.5712665915489197,0.01020956039428711,0.018197009653913708
synthetic_form_00403,a01-087u,a01-087u,dropout,1.297410249710083,1.2199217081069946,-0.07748854160308838,-0.05972555020522485
synthetic_form_00404,d05-025,d05-025,thickening,0.33171021938323975,0.6989755630493164,0.36726534366607666,1.107187271097867
synthetic_form_00405,e04-068,e04-068,blur,1.1073534488677979,1.2915923595428467,0.18423891067504883,0.16637769015813797
synthetic_form_00406,k02-029,k02-029,dropout,1.4922622442245483,1.6276143789291382,0.13535213470458984,0.09070264581269957
synthetic_form_00407,b05-045,b05-045,dropout,1.0622825622558594,0.7020844221115112,-0.36019814014434814,-0.339079402742561
synthetic_form_00408,g04-011,g04-011,thinning,0.7477782964706421,0.7358253598213196,-0.01195293664932251,-0.015984599373760764
synthetic_form_00409,k04-079,k04-079,dropout,0.9896398186683655,0.8307581543922424,-0.15888166427612305,-0.16054493733332278
synthetic_form_00410,k04-050,k04-050,thickening,0.8838250637054443,0.6628996729850769,-0.22092539072036743,-0.24996506355509443
synthetic_form_00411,a06-152,a06-152,blur,0.9172137975692749,0.8343011140823364,-0.08291268348693848,-0.09039624436822086
synthetic_form_00412,b06-036,b06-036,dropout,0.7583970427513123,0.45731282234191895,-0.3010842204093933,-0.39700077857254346
synthetic_form_00413,h07-030,h07-030,thinning,0.8779934644699097,0.8657587170600891,-0.012234747409820557,-0.013934895606379432
synthetic_form_00414,h01-014,h01-014,thinning,0.4627990126609802,0.565943717956543,0.10314470529556274,0.22287148469438448
synthetic_form_00415,m01-160,m01-160,blur,0.8937034010887146,0.5674282312393188,-0.32627516984939575,-0.3650821579073145
synthetic_form_00416,l04-174,l04-174,dropout,0.9831582307815552,0.9684188961982727,-0.01473933458328247,-0.014991823260887823
synthetic_form_00417,p03-047,p03-047,blur,0.9882369637489319,0.973481297492981,-0.014755666255950928,-0.014931303571829018
synthetic_form_00418,f07-006,f07-006,blur,1.301949381828308,0.9220877885818481,-0.37986159324645996,-0.2917637164936388
synthetic_form_00419,r02-013,r02-013,dropout,1.4731675386428833,0.9136230945587158,-0.5595444440841675,-0.3798240360369281
synthetic_form_00420,e01-086,e01-086,thickening,1.329088568687439,0.6972494125366211,-0.6318391561508179,-0.47539281149703355
synthetic_form_00421,h02-035,h02-035,dropout,1.140389084815979,1.1602164506912231,0.01982736587524414,0.017386492001174057
synthetic_form_00422,b06-064,b06-064,thickening,0.9632415771484375,0.9806318283081055,0.01739025115966797,0.018053883253888306
synthetic_form_00423,p02-115,p02-115,dropout,0.23826570808887482,0.5552963018417358,0.317030593752861,1.3305757802497058
synthetic_form_00424,f02-040,f02-040,thinning,1.2896398305892944,0.8967126607894897,-0.3929271697998047,-0.30467976983423417
synthetic_form_00425,h07-033a,h07-033a,thinning,1.0729938745498657,0.8644196391105652,-0.20857423543930054,-0.19438529747706812
synthetic_form_00426,k07-059a,k07-059a,dropout,0.8211405873298645,1.1391448974609375,0.318004310131073,0.38727145042534766
synthetic_form_00427,f02-040,f02-040,blur,1.2896398305892944,0.9159330725669861,-0.37370675802230835,-0.2897760648054615
synthetic_form_00428,k04-005,k04-005,dropout,0.8530721664428711,0.725357711315155,-0.12771445512771606,-0.1497111952006899
synthetic_form_00429,c04-000,c04-000,blur,0.8371027708053589,1.1334558725357056,0.2963531017303467,0.35402235965006784
synthetic_form_00430,d01-118,d01-118,thinning,0.5042393207550049,0.3381659984588623,-0.16607332229614258,-0.3293541621346327
synthetic_form_00431,f04-004,f04-004,blur,0.6118301153182983,0.4053195118904114,-0.20651060342788696,-0.33752931554400323
synthetic_form_00432,e04-132,e04-132,dropout,0.8224868774414062,0.6178289651870728,-0.2046579122543335,-0.2488281763262922
synthetic_form_00433,g06-018p,g06-018p,blur,0.9049229025840759,0.9187760353088379,0.013853132724761963,0.015308632958804516
synthetic_form_00434,a02-086,a02-086,blur,1.0270764827728271,0.9107845425605774,-0.11629194021224976,-0.1132261725689906
synthetic_form_00435,g06-047k,g06-047k,thinning,0.8705106973648071,0.6873854994773865,-0.18312519788742065,-0.21036524460655245
synthetic_form_00436,k02-067,k02-067,thinning,0.975316047668457,0.7846846580505371,-0.19063138961791992,-0.19545601461092932
synthetic_form_00437,m02-066,m02-066,thinning,0.9884856343269348,0.7330182790756226,-0.25546735525131226,-0.2584431617368215
synthetic_form_00438,n04-015,n04-015,thinning,0.4167618453502655,0.5582475662231445,0.14148572087287903,0.33948817305741197
synthetic_form_00439,b01-023,b01-023,thickening,0.3029823899269104,0.4089452624320984,0.10596287250518799,0.34973276510698253
synthetic_form_00440,b05-074,b05-074,dropout,0.8553755283355713,1.0349576473236084,0.1795821189880371,0.20994535258452232
synthetic_form_00441,n02-016,n02-016,blur,0.8709489703178406,0.5833188891410828,-0.2876300811767578,-0.3302490589882673
synthetic_form_00442,f04-035,f04-035,thickening,1.3233708143234253,1.2873239517211914,-0.03604686260223389,-0.027238671081223877
synthetic_form_00443,l01-129,l01-129,thinning,1.020174503326416,1.3201836347579956,0.3000091314315796,0.2940762854909593
synthetic_form_00444,c03-021d,c03-021d,dropout,0.6088488698005676,0.7766457200050354,0.16779685020446777,0.2755968776019276
synthetic_form_00445,c03-094a,c03-094a,blur,1.1623454093933105,0.9147534966468811,-0.24759191274642944,-0.21301061510240282
synthetic_form_00446,l01-000,l01-000,blur,1.4931305646896362,1.0274109840393066,-0.4657195806503296,-0.31190814021548957
synthetic_form_00447,g06-093,g06-093,thinning,0.6773793697357178,0.8752644658088684,0.19788509607315063,0.29213333324429847
synthetic_form_00448,e02-094,e02-094,blur,0.48523658514022827,0.6398794054985046,0.15464282035827637,0.31869570825256127
synthetic_form_00449,c02-089,c02-089,thinning,0.7123546004295349,0.9103410840034485,0.19798648357391357,0.277932480081138
synthetic_form_00450,r03-065,r03-065,thinning,0.851104199886322,0.7256737947463989,-0.1254304051399231,-0.14737373365439732
synthetic_form_00451,m01-125,m01-125,dropout,1.0786789655685425,0.8464436531066895,-0.23223531246185303,-0.21529604054760415
synthetic_form_00452,j01-045,j01-045,thickening,0.5431678295135498,0.9107233881950378,0.36755555868148804,0.6766887358623135
synthetic_form_00453,b06-004,b06-004,thickening,0.9765240550041199,1.0360937118530273,0.05956965684890747,0.061001729484931995
synthetic_form_00454,g06-011j,g06-011j,blur,1.0208309888839722,0.8940203785896301,-0.12681061029434204,-0.12422292272959803
synthetic_form_00455,e07-098,e07-098,thickening,1.1703541278839111,0.9782961010932922,-0.1920580267906189,-0.1641024887884571
